timestamp,turbine_id,temperature_c,vibration_mm_s,rpm
17/04/2026 00:15,T-03,52.6,5.9,12
17/04/2026 00:16,T-03,73.8,8.4,16.4
17/04/2026 00:17,T-05,68.4,8.4,14.9
17/04/2026 00:18,T-05,71.9,6.8,17.2
17/04/2026 00:19,T-01,79,7.7,14
17/04/2026 00:20,T-04,87.2,6.5,13.1
17/04/2026 00:21,T-05,58.1,11.2,13.2
17/04/2026 00:22,T-02,77.6,11.1,15.5
17/04/2026 00:23,T-01,75.1,3,13.6
17/04/2026 00:24,T-06,76.8,4.3,14.9
17/04/2026 00:25,T-02,59.1,6.7,16.7
17/04/2026 00:26,T-05,55.2,11.7,14.3
17/04/2026 00:27,T-07,64.9,17.9,16.4
17/04/2026 00:28,T-09,58.9,8.7,15
17/04/2026 00:29,T-02,58.3,3.8,13.3
17/04/2026 00:30,T-01,72,10.1,16.8
17/04/2026 00:31,T-10,50.8,6.2,15.2
17/04/2026 00:32,T-07,71.3,16.9,14.7
17/04/2026 00:33,T-01,69.6,10.7,16
17/04/2026 00:34,T-01,62.3,11.8,12.9
17/04/2026 00:35,T-10,68.2,11.5,13.9
17/04/2026 00:36,T-05,69.2,9.4,13.6
17/04/2026 00:37,T-08,52.1,8.7,15.4
17/04/2026 00:38,T-10,63.9,8.8,16.5
17/04/2026 00:39,T-03,59.2,10.8,14.3
17/04/2026 00:40,T-05,71.6,3.6,18
17/04/2026 00:41,T-10,64.3,8.2,14.5
17/04/2026 00:42,T-04,88,5.8,14.8
17/04/2026 00:43,T-10,57.2,11.6,17
17/04/2026 00:44,T-09,68.4,3.2,15.8
17/04/2026 00:45,T-10,74.4,8.8,17.2
17/04/2026 00:46,T-07,65.7,19.6,15.4
17/04/2026 00:47,T-10,62.9,3.7,18
17/04/2026 00:48,T-04,86.1,8.2,16.1
17/04/2026 00:49,T-01,57.4,6.8,16
17/04/2026 00:50,T-02,75.2,5.9,12.8
17/04/2026 00:51,T-10,58.6,5.1,17
17/04/2026 00:52,T-06,65.5,6.6,13.7
17/04/2026 00:53,T-04,94.1,6.1,12.7
17/04/2026 00:54,T-10,60.8,8.6,18
17/04/2026 00:55,T-10,53.6,10.8,15.3
17/04/2026 00:56,T-07,66.2,23.9,16.3
17/04/2026 00:57,T-04,93.5,5.5,16.7
17/04/2026 00:58,T-02,53.4,9.4,14.7
17/04/2026 00:59,T-08,75,11.7,14.6
17/04/2026 01:00,T-01,74.6,10.2,12.6
17/04/2026 01:01,T-06,62.8,2.5,15.5
17/04/2026 01:02,T-01,73.8,6.6,12.6
17/04/2026 01:03,T-06,69.7,2.1,15.2
17/04/2026 01:04,T-09,65.3,11.7,16.1
17/04/2026 01:05,T-08,56.8,11.4,13.3
17/04/2026 01:06,T-09,79.8,2.3,16.4
17/04/2026 01:07,T-05,68.1,11,14.2
17/04/2026 01:08,T-07,73.6,21.1,13
17/04/2026 01:09,T-07,63.2,23.8,17.1
17/04/2026 01:10,T-03,74.2,8,12.9
17/04/2026 01:11,T-05,53,6.3,16.6
17/04/2026 01:12,T-02,74.3,10.3,12.8
17/04/2026 01:13,T-05,55.2,8.8,16.6
17/04/2026 01:14,T-04,94.3,7.4,15.5
17/04/2026 01:15,T-09,55.1,2.2,12.7
17/04/2026 01:16,T-06,62.6,5.8,17.2
17/04/2026 01:17,T-02,68.5,2.4,16.3
17/04/2026 01:18,T-07,68.5,23.4,12
17/04/2026 01:19,T-04,94.8,8.9,17.2
17/04/2026 01:20,T-05,55.2,8.6,13.5
17/04/2026 01:21,T-04,86.5,6.4,13.8
17/04/2026 01:22,T-05,52.7,8.3,15.7
17/04/2026 01:23,T-10,63.1,2.7,15.5
17/04/2026 01:24,T-03,53.9,9.9,13.2
17/04/2026 01:25,T-05,70.9,11.5,12.2
17/04/2026 01:26,T-04,89.5,8.7,17.2
17/04/2026 01:27,T-10,69.7,8.6,15
17/04/2026 01:28,T-09,75.6,7.7,17.9
17/04/2026 01:29,T-07,73.5,17.1,17
17/04/2026 01:30,T-02,54.4,4.4,12.5
17/04/2026 01:31,T-08,62.2,9.4,17.9
17/04/2026 01:32,T-08,60.2,7.9,17.7
17/04/2026 01:33,T-03,80,8.4,14.8
17/04/2026 01:34,T-10,74.5,4.1,14.7
17/04/2026 01:35,T-10,71.8,9.7,15.2
17/04/2026 01:36,T-05,53.6,3.6,17.5
17/04/2026 01:37,T-10,52.6,11.6,16.9
17/04/2026 01:38,T-02,66.5,7,16.1
17/04/2026 01:39,T-01,68.4,5.5,12.2
17/04/2026 01:40,T-04,92.9,5.3,12.9
17/04/2026 01:41,T-08,69.8,6.2,16.1
17/04/2026 01:42,T-07,69.9,24.9,15.6
17/04/2026 01:43,T-02,72.7,6.5,14.6
17/04/2026 01:44,T-09,53.5,5.2,15.3
17/04/2026 01:45,T-02,62.7,2.5,15.9
17/04/2026 01:46,T-08,63.9,3.6,15.5
17/04/2026 01:47,T-08,77.8,11.8,15.3
17/04/2026 01:48,T-03,66.2,9.2,14.3
17/04/2026 01:49,T-04,92.2,7.6,15.9
17/04/2026 01:50,T-02,66.9,3.7,14.5
17/04/2026 01:51,T-02,75.7,11.2,12.4
17/04/2026 01:52,T-05,53.6,2,17.6
17/04/2026 01:53,T-02,53.4,7.7,15.4
17/04/2026 01:54,T-04,86.9,6.1,17.1
17/04/2026 01:55,T-09,63.9,5.7,17.5
17/04/2026 01:56,T-08,77.7,5.6,14.2
17/04/2026 01:57,T-05,70.8,10.1,15.2
17/04/2026 01:58,T-01,60.2,10.9,15.9
17/04/2026 01:59,T-02,65,2.7,17.9
17/04/2026 02:00,T-08,77.1,7.4,13.4
17/04/2026 02:01,T-02,59.9,2.5,12.9
17/04/2026 02:02,T-01,62.1,6,14.2
17/04/2026 02:03,T-09,78.1,11.1,13
17/04/2026 02:04,T-02,78.8,8.1,12.7
17/04/2026 02:05,T-02,63.1,11.6,12.5
17/04/2026 02:06,T-04,90,6.3,12.1
17/04/2026 02:07,T-07,72.1,19.9,17.5
17/04/2026 02:08,T-04,90.5,9.6,16.3
17/04/2026 02:09,T-01,55.3,7.3,14.5
17/04/2026 02:10,T-03,57.9,6.5,13.7
17/04/2026 02:11,T-03,78.4,7.6,12.9
17/04/2026 02:12,T-10,54.7,5.8,17.2
17/04/2026 02:13,T-06,64.7,4.3,14.5
17/04/2026 02:14,T-04,91.5,8.9,13.7
17/04/2026 02:15,T-04,94.7,5.2,16.3
17/04/2026 02:16,T-06,57.7,7.9,13.5
17/04/2026 02:17,T-07,65.4,22.9,14.5
17/04/2026 02:18,T-06,58.8,10.5,13.2
17/04/2026 02:19,T-06,67.5,11.3,12.9
17/04/2026 02:20,T-06,76.7,2.8,17.1
17/04/2026 02:21,T-04,92.2,5.2,15.2
17/04/2026 02:22,T-07,70.4,20.9,13.4
17/04/2026 02:23,T-08,61.4,5.3,15.4
17/04/2026 02:24,T-01,55.9,4.6,16.4
17/04/2026 02:25,T-06,65.7,9.2,16
17/04/2026 02:26,T-01,74.1,2.6,15.5
17/04/2026 02:27,T-03,52.7,8.5,15.1
17/04/2026 02:28,T-01,53.4,7.1,14.3
17/04/2026 02:29,T-10,70.1,10.9,14.2
17/04/2026 02:30,T-06,75.8,2.2,14.6
17/04/2026 02:31,T-09,64,11.2,13.9
17/04/2026 02:32,T-04,91.8,9.2,16.6
17/04/2026 02:33,T-03,54.9,11.9,13.3
17/04/2026 02:34,T-05,76.8,9.3,17.8
17/04/2026 02:35,T-03,75,3.3,16.6
17/04/2026 02:36,T-02,72,7.9,12.5
17/04/2026 02:37,T-09,64.3,7.2,16
17/04/2026 02:38,T-05,71.4,6.6,15.3
17/04/2026 02:39,T-08,58.9,10.9,16.2
17/04/2026 02:40,T-03,68.3,4.7,17.3
17/04/2026 02:41,T-01,58.5,7.1,17.4
17/04/2026 02:42,T-02,58.6,7.6,16.7
17/04/2026 02:43,T-07,66.1,22.1,15.2
17/04/2026 02:44,T-02,77.6,12,16.9
17/04/2026 02:45,T-06,51.8,6.6,15.9
17/04/2026 02:46,T-09,76.7,8.3,12.2
17/04/2026 02:47,T-08,55.3,4.2,13.9
17/04/2026 02:48,T-07,61.6,23.6,16.7
17/04/2026 02:49,T-01,69.9,3.1,16.8
17/04/2026 02:50,T-04,91.2,9.9,15.8
17/04/2026 02:51,T-02,51.7,9.6,13
17/04/2026 02:52,T-01,78.2,8.8,13.8
17/04/2026 02:53,T-02,64.7,4.1,12.9
17/04/2026 02:54,T-06,69.1,6,17.3
17/04/2026 02:55,T-04,89.2,7.6,17.3
17/04/2026 02:56,T-10,55.1,11.1,14.6
17/04/2026 02:57,T-08,64.2,3.3,13.6
17/04/2026 02:58,T-05,63.5,6.1,12.8
17/04/2026 02:59,T-06,78.7,10.8,16.6
17/04/2026 03:00,T-04,88.9,5.3,13.8
17/04/2026 03:01,T-02,63.4,7.9,15.3
17/04/2026 03:02,T-10,50.5,2.6,15.8
17/04/2026 03:03,T-08,60.5,4.4,16.2
17/04/2026 03:04,T-05,70.7,7.4,12.8
17/04/2026 03:05,T-07,65.2,24,16.3
17/04/2026 03:06,T-08,75.6,10.5,15.1
17/04/2026 03:07,T-04,91,8.7,13.8
17/04/2026 03:08,T-09,77.2,4.1,14.6
17/04/2026 03:09,T-01,75.2,9.3,12.8
17/04/2026 03:10,T-02,57.4,3.4,14.8
17/04/2026 03:11,T-09,65.3,2.8,15.7
17/04/2026 03:12,T-06,69.7,4.5,17.4
17/04/2026 03:13,T-03,55.4,10.4,14.4
17/04/2026 03:14,T-07,74,20,15
17/04/2026 03:15,T-02,53.5,10.5,17.3
17/04/2026 03:16,T-01,61.3,8.5,17.3
17/04/2026 03:17,T-05,76.9,6.1,16.9
17/04/2026 03:18,T-01,55.7,7.6,13.4
17/04/2026 03:19,T-09,78.3,10,14.1
17/04/2026 03:20,T-01,69.9,6.7,16
17/04/2026 03:21,T-08,56,10.1,15
17/04/2026 03:22,T-08,74,4.4,14.7
17/04/2026 03:23,T-07,71.1,21.3,12.7
17/04/2026 03:24,T-02,79.8,6.6,14.9
17/04/2026 03:25,T-07,64.7,22.3,13.4
17/04/2026 03:26,T-07,65.9,21.9,15.2
17/04/2026 03:27,T-09,68.5,4.8,13.2
17/04/2026 03:28,T-09,53,6.3,12.3
17/04/2026 03:29,T-08,50.1,5.8,17.4
17/04/2026 03:30,T-03,71,6.2,18
17/04/2026 03:31,T-10,70.4,8.5,17
17/04/2026 03:32,T-04,90.4,9.3,15.1
17/04/2026 03:33,T-07,71.1,16.5,14.8
17/04/2026 03:34,T-01,67.1,8.3,15.6
17/04/2026 03:35,T-07,73.8,18.7,13.1
17/04/2026 03:36,T-07,63,16.9,14.5
17/04/2026 03:37,T-07,70.3,22.8,13.5
17/04/2026 03:38,T-03,53.5,7.7,16.1
17/04/2026 03:39,T-10,52.8,11,17.6
17/04/2026 03:40,T-09,71.3,9.9,15
17/04/2026 03:41,T-08,54.3,10.9,12.5
17/04/2026 03:42,T-05,73.1,3,16.1
17/04/2026 03:43,T-06,64.9,6.5,16.2
17/04/2026 03:44,T-04,92,7.3,16.9
17/04/2026 03:45,T-04,90.7,8.8,15.2
17/04/2026 03:46,T-07,61.1,17,14.2
17/04/2026 03:47,T-01,50.9,10.7,16
17/04/2026 03:48,T-09,73.8,10.9,14
17/04/2026 03:49,T-04,89,9.6,15.1
17/04/2026 03:50,T-01,76.5,5.2,17.4
17/04/2026 03:51,T-02,66.7,5,13.9
17/04/2026 03:52,T-08,72.7,6,17.1
17/04/2026 03:53,T-04,87.2,8.5,16.5
17/04/2026 03:54,T-03,77.3,6.3,13.7
17/04/2026 03:55,T-02,66.7,10,12.2
17/04/2026 03:56,T-02,68.3,7.5,16.1
17/04/2026 03:57,T-10,75.7,7.8,13.9
17/04/2026 03:58,T-06,66.5,5.6,16
17/04/2026 03:59,T-09,51.9,10.1,14.9
17/04/2026 04:00,T-08,55.3,8.4,12.9
17/04/2026 04:01,T-10,61.4,4.1,14.1
17/04/2026 04:02,T-07,70.4,19.4,15.7
17/04/2026 04:03,T-06,79.5,7.8,15.9
17/04/2026 04:04,T-09,53.8,2.7,14.3
17/04/2026 04:05,T-10,74.7,8.2,15.8
17/04/2026 04:06,T-01,58.5,11.9,15.7
17/04/2026 04:07,T-09,66.6,4.2,16.7
17/04/2026 04:08,T-06,58.6,7.4,17.4
17/04/2026 04:09,T-04,90.6,6.3,13.9
17/04/2026 04:10,T-09,50.2,3.8,17.5
17/04/2026 04:11,T-04,87.6,5.7,17.7
17/04/2026 04:12,T-09,72.3,4.1,12.1
17/04/2026 04:13,T-02,63,7.6,17.5
17/04/2026 04:14,T-03,54.6,8.3,15.1
17/04/2026 04:15,T-10,61.6,7.5,17.6
17/04/2026 04:16,T-07,63,19,16.2
17/04/2026 04:17,T-04,86.5,6.9,15.5
17/04/2026 04:18,T-04,92.5,8.1,14.5
17/04/2026 04:19,T-03,51.2,3,15.9
17/04/2026 04:20,T-07,66.6,17.9,16.6
17/04/2026 04:21,T-01,60.8,6.6,12.3
17/04/2026 04:22,T-03,75,8.3,15.1
17/04/2026 04:23,T-05,51.6,3,13.8
17/04/2026 04:24,T-06,60.7,5.6,15.2
17/04/2026 04:25,T-05,52.3,6.7,14.9
17/04/2026 04:26,T-10,70.6,5.3,15.8
17/04/2026 04:27,T-03,70.6,8.9,17.8
17/04/2026 04:28,T-09,59.9,3.2,13.8
17/04/2026 04:29,T-04,91.5,7.9,15.3
17/04/2026 04:30,T-02,78.2,10.4,17
17/04/2026 04:31,T-01,71.7,11.5,13.5
17/04/2026 04:32,T-07,60.8,17.3,16.7
17/04/2026 04:33,T-06,60,9.1,16.7
17/04/2026 04:34,T-07,69,20.4,15
17/04/2026 04:35,T-04,89.2,5.5,15.1
17/04/2026 04:36,T-01,76.5,8,13
17/04/2026 04:37,T-01,77.7,7.4,17.6
17/04/2026 04:38,T-02,58.1,6.4,16.2
17/04/2026 04:39,T-10,70.4,4,15.9
17/04/2026 04:40,T-04,88.6,9.2,12.5
17/04/2026 04:41,T-04,93.5,9.6,16.2
17/04/2026 04:42,T-06,77.9,7.6,12.5
17/04/2026 04:43,T-02,59,7.6,13.3
17/04/2026 04:44,T-04,94.8,8.3,12
17/04/2026 04:45,T-03,51.6,5.2,17
17/04/2026 04:46,T-08,70.1,10,14
17/04/2026 04:47,T-09,68.3,9.7,16.8
17/04/2026 04:48,T-06,51,9.6,15.2
17/04/2026 04:49,T-04,86.2,9.5,13.9
17/04/2026 04:50,T-08,54.4,2.1,14.7
17/04/2026 04:51,T-03,70.4,4,14.7
17/04/2026 04:52,T-05,66.2,8.5,15.8
17/04/2026 04:53,T-08,52.2,6.8,16.8
17/04/2026 04:54,T-08,50.3,4.5,12.1
17/04/2026 04:55,T-04,91.9,5.1,17.2
17/04/2026 04:56,T-08,69.7,7.4,16.6
17/04/2026 04:57,T-06,76.5,5.4,14
17/04/2026 04:58,T-08,67.5,8.4,13.2
17/04/2026 04:59,T-08,67.9,8,17.2
17/04/2026 05:00,T-04,94.9,7,15.4
17/04/2026 05:01,T-10,63,10.3,16.3
17/04/2026 05:02,T-09,56,10.7,13.6
17/04/2026 05:03,T-03,69.1,5.6,16.4
17/04/2026 05:04,T-10,69,4.7,16.3
17/04/2026 05:05,T-07,67.7,18.4,13.7
17/04/2026 05:06,T-02,64.7,6.6,15.9
17/04/2026 05:07,T-06,56.8,3.2,14.7
17/04/2026 05:08,T-07,74.4,24.7,13.3
17/04/2026 05:09,T-01,67,8,12.2
17/04/2026 05:10,T-09,54.2,3.8,18
17/04/2026 05:11,T-04,95,6.3,15.6
17/04/2026 05:12,T-01,63.2,8.4,15.5
17/04/2026 05:13,T-06,54.2,4.6,16.4
17/04/2026 05:14,T-04,89.1,6.7,14.7
17/04/2026 05:15,T-08,67.9,3.1,17.6
17/04/2026 05:16,T-10,75.5,7.8,13.5
17/04/2026 05:17,T-02,69.6,4.8,17.7
17/04/2026 05:18,T-05,75.6,7.7,16.6
17/04/2026 05:19,T-09,55,7.8,13.3
17/04/2026 05:20,T-10,50.1,12,13.7
17/04/2026 05:21,T-09,56.6,10.1,14.5
17/04/2026 05:22,T-02,57.1,11.7,17.6
17/04/2026 05:23,T-08,79.8,5.1,13.9
17/04/2026 05:24,T-10,60.7,10.7,12.9
17/04/2026 05:25,T-09,65.7,10.7,17
17/04/2026 05:26,T-05,73.8,9.1,14.5
17/04/2026 05:27,T-03,51.2,3.3,14.8
17/04/2026 05:28,T-01,78.5,5.9,16.6
17/04/2026 05:29,T-01,79.4,3.3,15.2
17/04/2026 05:30,T-01,64.2,10.9,15.1
17/04/2026 05:31,T-05,77.8,9.3,15.2
17/04/2026 05:32,T-06,73.9,4.3,17.3
17/04/2026 05:33,T-07,69.4,20,17.6
17/04/2026 05:34,T-08,79.2,11,15.5
17/04/2026 05:35,T-04,93.1,5.4,14.4
17/04/2026 05:36,T-09,64.6,10.2,13.6
17/04/2026 05:37,T-08,62.3,6.7,15.3
17/04/2026 05:38,T-10,79.6,7.3,13.3
17/04/2026 05:39,T-02,74.1,9.9,14.8
17/04/2026 05:40,T-09,65.7,8.3,14.8
17/04/2026 05:41,T-09,59.6,4.3,13.8
17/04/2026 05:42,T-10,70.2,5.1,14.6
17/04/2026 05:43,T-05,51.9,8.9,14.2
17/04/2026 05:44,T-08,51.6,11.9,17.5
17/04/2026 05:45,T-10,77.9,10.2,16.6
17/04/2026 05:46,T-10,75,10.7,17.9
17/04/2026 05:47,T-06,61.5,3.2,17.3
17/04/2026 05:48,T-07,72.2,18.8,15.8
17/04/2026 05:49,T-03,50.3,11.7,17.9
17/04/2026 05:50,T-06,51.5,7.5,12.3
17/04/2026 05:51,T-08,66.9,9.7,17.1
17/04/2026 05:52,T-01,59.1,2.5,13.6
17/04/2026 05:53,T-05,75.3,6.2,17
17/04/2026 05:54,T-02,64,5.4,12.3
17/04/2026 05:55,T-10,78.2,9.8,13.8
17/04/2026 05:56,T-10,63.6,7.4,16.4
17/04/2026 05:57,T-09,64.3,2.8,13.3
17/04/2026 05:58,T-06,66.6,2.1,16
17/04/2026 05:59,T-02,70.3,4.3,15.6
17/04/2026 06:00,T-01,60.7,11.2,12.5
17/04/2026 06:01,T-05,60.8,2.8,17.8
17/04/2026 06:02,T-03,65.5,8.5,12.5
17/04/2026 06:03,T-07,61.8,22.5,13.7
17/04/2026 06:04,T-01,73.2,6.8,13.6
17/04/2026 06:05,T-10,62.2,11.6,17
17/04/2026 06:06,T-07,62.1,21.8,17.7
17/04/2026 06:07,T-03,75.3,11.1,12.3
17/04/2026 06:08,T-04,88,8.2,15
17/04/2026 06:09,T-02,78.5,3.6,14.8
17/04/2026 06:10,T-08,75.3,6.3,12.9
17/04/2026 06:11,T-09,50.8,10.5,17.5
17/04/2026 06:12,T-07,66,16.9,13.4
17/04/2026 06:13,T-01,78,9.1,13.1
17/04/2026 06:14,T-03,56.6,7.8,16.9
17/04/2026 06:15,T-10,77.5,4.5,12.8
17/04/2026 06:16,T-07,71.3,18.5,12.2
17/04/2026 06:17,T-02,56.3,4.2,17.5
17/04/2026 06:18,T-09,62.3,4,17
17/04/2026 06:19,T-04,89.6,9,16.2
17/04/2026 06:20,T-07,71,24.9,13.3
17/04/2026 06:21,T-01,70.1,10.9,15.5
17/04/2026 06:22,T-09,74.3,4.8,16.1
17/04/2026 06:23,T-07,65.7,23.3,15.4
17/04/2026 06:24,T-05,63.2,7.1,15.4
17/04/2026 06:25,T-07,68.8,18.4,15.3
17/04/2026 06:26,T-01,64.5,5.9,15.5
17/04/2026 06:27,T-04,90.7,6,13.1
17/04/2026 06:28,T-03,59.6,4.3,13.6
17/04/2026 06:29,T-02,77.1,5.3,16.3
17/04/2026 06:30,T-01,58.7,2.9,17.9
17/04/2026 06:31,T-01,55.8,9.8,16.6
17/04/2026 06:32,T-06,76.2,8.7,14.9
17/04/2026 06:33,T-09,54.4,4.2,12.2
17/04/2026 06:34,T-03,73.7,2.8,12.4
17/04/2026 06:35,T-01,61.6,11.8,17.8
17/04/2026 06:36,T-06,78.9,9.8,18
17/04/2026 06:37,T-09,57.9,5.5,12.5
17/04/2026 06:38,T-09,65.9,8.3,13.4
17/04/2026 06:39,T-02,67.7,5,12.3
17/04/2026 06:40,T-01,58.6,11.6,12.9
17/04/2026 06:41,T-02,73.3,7.2,16.3
17/04/2026 06:42,T-07,68.3,16.8,15.9
17/04/2026 06:43,T-09,60.2,8.5,13
17/04/2026 06:44,T-10,77.9,2.1,17.8
17/04/2026 06:45,T-03,68.8,7.3,15.3
17/04/2026 06:46,T-01,73.7,3.7,16.4
17/04/2026 06:47,T-07,72.6,24.3,13.2
17/04/2026 06:48,T-07,62.6,17.9,17.1
17/04/2026 06:49,T-07,60.1,21.6,16.8
17/04/2026 06:50,T-03,79.4,11.2,15.4
17/04/2026 06:51,T-01,57.9,10.4,12.9
17/04/2026 06:52,T-09,65.1,7.8,13.6
17/04/2026 06:53,T-02,55,8.7,13.8
17/04/2026 06:54,T-04,91.8,5.8,16.1
17/04/2026 06:55,T-07,74.7,17.4,17
17/04/2026 06:56,T-10,67,7,15.4
17/04/2026 06:57,T-02,67.1,7.4,15.4
17/04/2026 06:58,T-07,74.2,24.2,14.7
17/04/2026 06:59,T-07,62.1,19,12.9
17/04/2026 07:00,T-03,50.7,3.9,17.9
17/04/2026 07:01,T-04,91.7,9.5,12.5
17/04/2026 07:02,T-03,57.3,6.3,12.3
17/04/2026 07:03,T-09,59.1,9.9,15
17/04/2026 07:04,T-09,68.2,5.2,13.4
17/04/2026 07:05,T-04,93.9,7.7,13.5
17/04/2026 07:06,T-09,78.9,10.6,17
17/04/2026 07:07,T-02,79,10.7,16.1
17/04/2026 07:08,T-08,52.5,3,16.4
17/04/2026 07:09,T-01,53.3,10.9,16.1
17/04/2026 07:10,T-07,72.9,21.7,13.7
17/04/2026 07:11,T-04,93.6,7,17.5
17/04/2026 07:12,T-02,69.2,11,12.5
17/04/2026 07:13,T-04,90.1,5.7,12.6
17/04/2026 07:14,T-06,58.2,2.6,12.1
17/04/2026 07:15,T-10,78.4,6.2,12.4
17/04/2026 07:16,T-04,91.8,9.1,12.7
17/04/2026 07:17,T-05,71.9,6.1,13.2
17/04/2026 07:18,T-07,69.9,23.9,16.2
17/04/2026 07:19,T-01,54.5,5.2,14.8
17/04/2026 07:20,T-09,50.9,8.8,16.2
17/04/2026 07:21,T-04,90.1,6.2,14.4
17/04/2026 07:22,T-03,72.2,3.8,13.1
17/04/2026 07:23,T-03,59.4,3.7,15.9
17/04/2026 07:24,T-08,52.6,5,13.2
17/04/2026 07:25,T-04,92,8.6,15.4
17/04/2026 07:26,T-10,69.1,8,15.4
17/04/2026 07:27,T-08,64.6,10,12.3
17/04/2026 07:28,T-08,53.6,11.1,13.2
17/04/2026 07:29,T-01,52.3,7.4,12.2
17/04/2026 07:30,T-02,65,6.5,18
17/04/2026 07:31,T-10,75.4,8.8,15.6
17/04/2026 07:32,T-06,62.3,8.3,13.6
17/04/2026 07:33,T-04,89.4,9.8,17.9
17/04/2026 07:34,T-04,89.7,8.3,17.7
17/04/2026 07:35,T-08,72.8,10.8,12.2
17/04/2026 07:36,T-07,68.1,20.3,12.7
17/04/2026 07:37,T-03,78.7,9.8,13.4
17/04/2026 07:38,T-05,77.9,4.7,14.1
17/04/2026 07:39,T-02,56.3,5.8,13.8
17/04/2026 07:40,T-06,71.8,7.2,16.9
17/04/2026 07:41,T-10,58.8,7.2,13.5
17/04/2026 07:42,T-03,76.5,4.5,13
17/04/2026 07:43,T-10,53.3,5.5,14.2
17/04/2026 07:44,T-09,76.8,4,15.2
17/04/2026 07:45,T-01,58.3,7.9,12.6
17/04/2026 07:46,T-10,68.9,11.1,17.4
17/04/2026 07:47,T-06,60.4,5.3,16.2
17/04/2026 07:48,T-04,89.6,5.7,14.7
17/04/2026 07:49,T-09,56.2,7.3,16.7
17/04/2026 07:50,T-04,94.2,8,14.7
17/04/2026 07:51,T-05,57.2,10.5,17.7
17/04/2026 07:52,T-03,62.2,6.9,14.4
17/04/2026 07:53,T-08,71,11.6,16.1
17/04/2026 07:54,T-04,88.3,7.5,14.8
17/04/2026 07:55,T-09,73.1,11.9,17.3
17/04/2026 07:56,T-04,91.9,7.7,18
17/04/2026 07:57,T-02,75.3,7.6,13.2
17/04/2026 07:58,T-01,54.9,2.8,16
17/04/2026 07:59,T-01,59.6,6.8,12.2
17/04/2026 08:00,T-04,91.4,6.7,15.7
17/04/2026 08:01,T-01,52.7,11.5,17.3
17/04/2026 08:02,T-09,64.2,8.7,13.5
17/04/2026 08:03,T-09,64.9,6.9,14.4
17/04/2026 08:04,T-05,62.5,2.9,16.5
17/04/2026 08:05,T-09,61.9,10.6,14.6
17/04/2026 08:06,T-05,64.4,5.1,17.4
17/04/2026 08:07,T-04,88.9,5.3,16.4
17/04/2026 08:08,T-07,67.2,24.5,17.6
17/04/2026 08:09,T-02,63.3,8.5,14.3
17/04/2026 08:10,T-08,55.9,5.9,14.4
17/04/2026 08:11,T-09,74,7,14.9
17/04/2026 08:12,T-07,66.7,23.7,13.9
17/04/2026 08:13,T-03,71.8,2.5,12.5
17/04/2026 08:14,T-10,70.6,7.9,17.8
17/04/2026 08:15,T-05,50.6,11.9,13.7
17/04/2026 08:16,T-09,73.7,3.1,15.3
17/04/2026 08:17,T-06,50.3,3.6,12.6
17/04/2026 08:18,T-02,79.2,6.4,12.4
17/04/2026 08:19,T-09,59.8,3.5,17.5
17/04/2026 08:20,T-02,60.7,5.7,15.4
17/04/2026 08:21,T-08,53.1,2.7,15.4
17/04/2026 08:22,T-01,69.1,5.2,17.1
17/04/2026 08:23,T-04,90.9,8.2,14.5
17/04/2026 08:24,T-07,63.5,20.6,14
17/04/2026 08:25,T-01,73.2,10.1,14
17/04/2026 08:26,T-08,75,4,13.8
17/04/2026 08:27,T-08,64.9,6.5,16.2
17/04/2026 08:28,T-01,54,10.2,12.4
17/04/2026 08:29,T-10,52.6,4.1,13.8
17/04/2026 08:30,T-10,79.2,6.7,17.2
17/04/2026 08:31,T-05,69.9,3.2,16.4
17/04/2026 08:32,T-03,74.1,7.5,17.1
17/04/2026 08:33,T-03,77.3,10.3,15.2
17/04/2026 08:34,T-09,71.9,9,15.3
17/04/2026 08:35,T-06,70.7,10.7,12.7
17/04/2026 08:36,T-08,61.7,4.8,18
17/04/2026 08:37,T-08,70.3,6.3,16.8
17/04/2026 08:38,T-03,53.8,11.6,15.2
17/04/2026 08:39,T-03,50.6,10.9,14.9
17/04/2026 08:40,T-04,91.2,8.9,14
17/04/2026 08:41,T-06,51.4,4.2,14.9
17/04/2026 08:42,T-07,71.6,24.2,16.6
17/04/2026 08:43,T-03,76.9,5.9,17.8
17/04/2026 08:44,T-03,71.9,3.4,14.9
17/04/2026 08:45,T-02,56.1,6.7,14.1
17/04/2026 08:46,T-02,50.5,5.5,16.9
17/04/2026 08:47,T-02,66.3,9.8,17.4
17/04/2026 08:48,T-02,77,7.9,16.2
17/04/2026 08:49,T-01,60.2,2.1,17.7
17/04/2026 08:50,T-10,61.3,11.6,16
17/04/2026 08:51,T-04,89.2,7.6,13.1
17/04/2026 08:52,T-01,70.4,4,17.6
17/04/2026 08:53,T-02,69.2,8.2,12.7
17/04/2026 08:54,T-05,63,7.6,15.4
17/04/2026 08:55,T-06,57.9,2.5,14.8
17/04/2026 08:56,T-07,62.4,24.3,17.5
17/04/2026 08:57,T-01,64.7,2.1,16.3
17/04/2026 08:58,T-02,54.4,11.7,15.3
17/04/2026 08:59,T-06,51.7,2.4,14.5
17/04/2026 09:00,T-05,70.3,11.9,14.9
17/04/2026 09:01,T-08,72.3,4.6,16.8
17/04/2026 09:02,T-02,54.6,9.7,15.7
